Time,x1,x2,y1,y2
362,0.008619562516209543,0.18189673959123778,-4.435953492949928,-4.498166139804409
363,0.03873892864560764,0.17687684523927943,-4.376703925123054,-4.522509276945265
364,0.08790174598911801,0.16868304235349543,-4.337554827700336,-4.543502335687391
365,0.1453989240622968,0.15910017934691392,-4.3196537282696035,-4.560954061432928
366,0.20398014640496157,0.14933664229552393,-4.320844327953802,-4.57522383732784
367,0.25909589619632845,0.14015068400234518,-4.338167590096521,-4.586804836147908
368,0.30786631233337736,0.13202228131759974,-4.368754826938061,-4.596175172519468
369,0.3483689173174953,0.1252718471575354,-4.410034883198833,-4.6037633723222
370,0.3792108526507891,0.12013152460499833,-4.459703874975576,-4.609953416206422
371,0.39928012531676627,0.11678664582929535,-4.51562032630769,-4.6151022168320255
372,0.40760359196671836,0.1153994013884495,-4.575673138558033,-4.619561623971663
373,0.4032752789988634,0.11612078688266929,-4.637626222820606,-4.6237043191094465
374,0.3854481190264896,0.11909198020965732,-4.698924852239644,-4.627956090054422
375,0.35341558685998004,0.12443073556761408,-4.756438557889039,-4.632838681627302
376,0.3068661062828059,0.13218898232593057,-4.806116404453742,-4.639027249713532
377,0.2465022998115777,0.14224961673190703,-4.842580019042005,-4.647418189794545
378,0.1753880701637075,0.15410198833294064,-4.858918758275892,-4.659163275765988
379,0.10134091259227775,0.16644318125428112,-4.847733952444261,-4.675495619245664
380,0.03894226439241992,0.17684295594816382,-4.805731175447536,-4.696964291249846
381,0.004975645132571158,0.18250405915482157,-4.741303107001325,-4.722170511826752
382,0.005842663410754114,0.1823595561085424,-4.673120947193776,-4.748002414296848
383,0.03467912549773533,0.17755347909686156,-4.616803900999152,-4.771856797832615
384,0.08054259373662358,0.16990956772819235,-4.578965235015869,-4.792631451334962
385,0.13444141175470084,0.1609264313971097,-4.560338171568013,-4.810204171083282
386,0.19020513940183084,0.15163247679470035,-4.559305110871915,-4.82484455704136
387,0.2437386515426618,0.14271022477645637,-4.573625156504331,-4.836926091946185
388,0.2922409742995782,0.13462650432170684,-4.601057520259205,-4.846822240498548
389,0.33366924499468653,0.12772179254323449,-4.639520295283886,-4.854879987173686
390,0.36640316339270773,0.12226613948009427,-4.687074773117193,-4.861422450048274
391,0.38903694556194357,0.11849384245409861,-4.741842148281495,-4.866762763368402
392,0.4002502657713421,0.11662495575362722,-4.801882809351852,-4.871224195704701
